user id: Y25010,start time: 1659719642230,application version: 0.1
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1659719644628","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644658","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644697","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644727","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644758","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644803","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644832","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644864","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644897","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644928","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719644960","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645007","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645032","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645058","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645097","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.0, 0.0, 0.0)","","","","",""
"1659719645133","False","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","null","null","null","null","(-0.2, 0.0, -0.2)","(0.5, -0.3, 0.8)","(0.8, -0.6, 1.4)","DotB01","","","",""
