user id: 000003,start time: 1658514341637,application version: 0.1
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1658514342237","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514342267","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514342299","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514342327","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514342377","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514342402","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514342436","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514342469","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514342517","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514342537","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
"1658514342567","False","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","(-0.5, -0.5, -0.1)","(-0.5, -0.4, -0.1)","null","null","(-0.1, 0.0, 0.0)","(-0.7, -0.2, 0.7)","(-0.1, 0.0, 0.1)","Quad","","","",""
