user id: 000009,start time: 1659801684503,application version: 1.0.40
timestamp,is eye tracking valid and enabled,eye gaze origin,eye gaze direction,eye gaze hit position,eye gaze target name,left hand index position,left hand palm position,right hand index position,right hand palm position,head gaze origin,head gaze direction,head gaze hit position,head gaze target name,3d model position,button 1 position,button 2 position,button 3 position
"1659801686558","False","(-0.13, 0.03, -0.07)","(-0.86, -0.18, 0.48)","(-0.21, 0.01, -0.02)","Quad","null","null","null","null","(-0.13, 0.03, -0.07)","(-0.86, -0.18, 0.48)","(-0.21, 0.01, -0.02)","Quad","","","",""
"1659801686597","False","(-0.12, 0.03, -0.07)","(-0.86, -0.18, 0.48)","(-0.21, 0.01, -0.02)","Quad","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.86, -0.18, 0.48)","(-0.21, 0.01, -0.02)","Quad","","","",""
"1659801686635","False","(-0.12, 0.03, -0.07)","(-0.86, -0.18, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.86, -0.18, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686663","False","(-0.12, 0.03, -0.07)","(-0.86, -0.18, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.86, -0.18, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686697","False","(-0.12, 0.03, -0.07)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686727","False","(-0.12, 0.03, -0.07)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.07)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686760","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686791","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686842","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686859","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686887","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686927","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686960","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801686987","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801687031","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801687063","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801687095","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801687127","False","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.17, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801687160","False","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.48)","(0.00, 0.00, 0.00)","","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.48)","(0.00, 0.00, 0.00)","","","","",""
"1659801687191","False","(-0.12, 0.02, -0.06)","(-0.86, -0.18, 0.48)","(-1.84, -0.33, 0.90)","DotA02","null","null","null","null","(-0.12, 0.02, -0.06)","(-0.86, -0.18, 0.48)","(-1.84, -0.33, 0.90)","DotA02","","","",""
"1659801687227","False","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.48)","(-1.84, -0.33, 0.89)","DotA02","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.48)","(-1.84, -0.33, 0.89)","DotA02","","","",""
"1659801687260","False","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.48)","(-1.84, -0.33, 0.89)","DotA02","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.48)","(-1.84, -0.33, 0.89)","DotA02","","","",""
"1659801687287","False","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.48)","(-1.84, -0.33, 0.89)","DotA02","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.48)","(-1.84, -0.33, 0.89)","DotA02","","","",""
"1659801687327","False","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.47)","(-1.85, -0.33, 0.89)","DotA02","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.47)","(-1.85, -0.33, 0.89)","DotA02","","","",""
"1659801687360","False","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.47)","(-1.85, -0.33, 0.88)","DotB01","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.47)","(-1.85, -0.33, 0.88)","DotB01","","","",""
"1659801687387","False","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.47)","(-1.84, -0.33, 0.88)","DotB01","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.86, -0.18, 0.47)","(-1.84, -0.33, 0.88)","DotB01","","","",""
"1659801687431","False","(-0.12, 0.03, -0.06)","(-0.87, -0.17, 0.47)","(-1.84, -0.32, 0.87)","DotB01","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.87, -0.17, 0.47)","(-1.84, -0.32, 0.87)","DotB01","","","",""
"1659801687462","False","(-0.12, 0.03, -0.06)","(-0.87, -0.17, 0.47)","(-1.85, -0.32, 0.87)","DotB01","null","null","null","null","(-0.12, 0.03, -0.06)","(-0.87, -0.17, 0.47)","(-1.85, -0.32, 0.87)","DotB01","","","",""
